,DATE,Consumer Price Index,Open,High,Low,Close,Adj Close,Volume,VIX,Unemployment Rate,Federal Interest Rates
1105,2011-05-23,94.8480488741314,1333.0699462890625,1333.0699462890625,1312.8800048828125,1317.3699951171875,1317.3699951171875,3255580000.0,18.27,9.0,0.09
1106,2011-05-24,94.8480488741314,1317.699951171875,1323.719970703125,1313.8699951171875,1316.280029296875,1316.280029296875,3846250000.0,17.82,9.0,0.09
1107,2011-05-25,94.8480488741314,1316.3599853515625,1325.8599853515625,1311.800048828125,1320.469970703125,1320.469970703125,4109670000.0,17.07,9.0,0.09
1108,2011-05-26,94.8480488741314,1320.6400146484375,1328.510009765625,1314.4100341796875,1325.68994140625,1325.68994140625,3259470000.0,16.09,9.0,0.09
1109,2011-05-27,94.8480488741314,1325.68994140625,1334.6199951171875,1325.68994140625,1331.0999755859375,1331.0999755859375,3124560000.0,15.98,9.0,0.09
1110,2011-05-31,94.8480488741314,1331.0999755859375,1345.199951171875,1331.0999755859375,1345.199951171875,1345.199951171875,4696240000.0,15.45,9.0,0.09
1111,2011-06-01,94.8480488741314,1345.199951171875,1345.199951171875,1313.7099609375,1314.550048828125,1314.550048828125,4241090000.0,18.30,9.1,0.09
1112,2011-06-02,94.8480488741314,1314.550048828125,1318.030029296875,1305.6099853515625,1312.93994140625,1312.93994140625,3762170000.0,18.09,9.1,0.09
1113,2011-06-03,94.8480488741314,1312.93994140625,1312.93994140625,1297.9000244140625,1300.1600341796875,1300.1600341796875,3505030000.0,17.95,9.1,0.09
1114,2011-06-06,94.8480488741314,1300.260009765625,1300.260009765625,1284.719970703125,1286.1700439453125,1286.1700439453125,3555980000.0,18.49,9.1,0.09
1115,2011-06-07,94.8480488741314,1286.31005859375,1296.219970703125,1284.739990234375,1284.93994140625,1284.93994140625,3846250000.0,18.07,9.1,0.09
1116,2011-06-08,94.8480488741314,1284.6300048828125,1287.0400390625,1277.4200439453125,1279.56005859375,1279.56005859375,3970810000.0,18.79,9.1,0.09
1117,2011-06-09,94.8480488741314,1279.6300048828125,1294.5400390625,1279.6300048828125,1289.0,1289.0,3332510000.0,17.77,9.1,0.09
1118,2011-06-10,94.8480488741314,1288.5999755859375,1288.5999755859375,1268.280029296875,1270.97998046875,1270.97998046875,3846250000.0,18.86,9.1,0.09
1119,2011-06-13,94.8480488741314,1271.31005859375,1277.0400390625,1265.6400146484375,1271.8299560546875,1271.8299560546875,4132520000.0,19.61,9.1,0.09
1120,2011-06-14,94.8480488741314,1272.219970703125,1292.5,1272.219970703125,1287.8699951171875,1287.8699951171875,3500280000.0,18.26,9.1,0.09
1121,2011-06-15,94.8480488741314,1287.8699951171875,1287.8699951171875,1261.9000244140625,1265.4200439453125,1265.4200439453125,4070500000.0,21.32,9.1,0.09
1122,2011-06-16,94.8480488741314,1265.530029296875,1274.1099853515625,1258.0699462890625,1267.6400146484375,1267.6400146484375,3846250000.0,22.73,9.1,0.09
1123,2011-06-17,94.8480488741314,1268.5799560546875,1279.8199462890625,1267.4000244140625,1271.5,1271.5,4916460000.0,21.85,9.1,0.09
1124,2011-06-20,94.8480488741314,1271.5,1280.4200439453125,1267.56005859375,1278.3599853515625,1278.3599853515625,3464660000.0,19.99,9.1,0.09
1125,2011-06-21,94.8480488741314,1278.4000244140625,1297.6199951171875,1278.4000244140625,1295.52001953125,1295.52001953125,4056150000.0,18.86,9.1,0.09
1126,2011-06-22,94.8480488741314,1295.47998046875,1298.6099853515625,1286.7900390625,1287.1400146484375,1287.1400146484375,3718420000.0,18.52,9.1,0.09
1127,2011-06-23,94.8480488741314,1286.5999755859375,1286.5999755859375,1262.8699951171875,1283.5,1283.5,4983450000.0,19.29,9.1,0.09
1128,2011-06-24,94.8480488741314,1283.0400390625,1283.9300537109375,1267.239990234375,1268.449951171875,1268.449951171875,3665340000.0,21.10,9.1,0.09
1129,2011-06-27,94.8480488741314,1268.43994140625,1284.9100341796875,1267.530029296875,1280.0999755859375,1280.0999755859375,3479070000.0,20.56,9.1,0.09
1130,2011-06-28,94.8480488741314,1280.2099609375,1296.800048828125,1280.2099609375,1296.6700439453125,1296.6700439453125,3681500000.0,19.17,9.1,0.09
1131,2011-06-29,94.8480488741314,1296.8499755859375,1309.2099609375,1296.8499755859375,1307.4100341796875,1307.4100341796875,4347540000.0,17.27,9.1,0.09
1132,2011-06-30,94.8480488741314,1307.6400146484375,1321.969970703125,1307.6400146484375,1320.6400146484375,1320.6400146484375,4200500000.0,16.52,9.1,0.09
1133,2011-07-01,95.0965542556019,1320.6400146484375,1341.010009765625,1318.1800537109375,1339.6700439453125,1339.6700439453125,3796930000.0,15.87,9.0,0.07
1134,2011-07-05,95.0965542556019,1339.5899658203125,1340.8900146484375,1334.300048828125,1337.8800048828125,1337.8800048828125,3722320000.0,16.06,9.0,0.07
1135,2011-07-06,95.0965542556019,1337.56005859375,1340.93994140625,1330.9200439453125,1339.219970703125,1339.219970703125,3564190000.0,16.34,9.0,0.07
1136,2011-07-07,95.0965542556019,1339.6199951171875,1356.47998046875,1339.6199951171875,1353.219970703125,1353.219970703125,4069530000.0,15.95,9.0,0.07
1137,2011-07-08,95.0965542556019,1352.3900146484375,1352.3900146484375,1333.7099609375,1343.800048828125,1343.800048828125,3594360000.0,15.95,9.0,0.07
1138,2011-07-11,95.0965542556019,1343.31005859375,1343.31005859375,1316.4200439453125,1319.489990234375,1319.489990234375,3879130000.0,18.39,9.0,0.07
1139,2011-07-12,95.0965542556019,1319.6099853515625,1327.1700439453125,1313.3299560546875,1313.6400146484375,1313.6400146484375,4227890000.0,19.87,9.0,0.07
1140,2011-07-13,95.0965542556019,1314.449951171875,1331.47998046875,1314.449951171875,1317.719970703125,1317.719970703125,4060080000.0,19.91,9.0,0.07
1141,2011-07-14,95.0965542556019,1317.739990234375,1326.8800048828125,1306.510009765625,1308.8699951171875,1308.8699951171875,4358570000.0,20.80,9.0,0.07
1142,2011-07-15,95.0965542556019,1308.8699951171875,1317.699951171875,1307.52001953125,1316.1400146484375,1316.1400146484375,4242760000.0,19.53,9.0,0.07
1143,2011-07-18,95.0965542556019,1315.93994140625,1315.93994140625,1295.9200439453125,1305.43994140625,1305.43994140625,4118160000.0,20.95,9.0,0.07
1144,2011-07-19,95.0965542556019,1307.0699462890625,1328.1400146484375,1307.0699462890625,1326.72998046875,1326.72998046875,4304600000.0,19.21,9.0,0.07
1145,2011-07-20,95.0965542556019,1328.6600341796875,1330.4300537109375,1323.6500244140625,1325.8399658203125,1325.8399658203125,3767420000.0,19.09,9.0,0.07
1146,2011-07-21,95.0965542556019,1325.6500244140625,1347.0,1325.6500244140625,1343.800048828125,1343.800048828125,4837430000.0,17.56,9.0,0.07
1147,2011-07-22,95.0965542556019,1343.800048828125,1346.0999755859375,1336.949951171875,1345.02001953125,1345.02001953125,3522830000.0,17.52,9.0,0.07
1148,2011-07-25,95.0965542556019,1344.3199462890625,1344.3199462890625,1331.0899658203125,1337.4300537109375,1337.4300537109375,3536890000.0,19.35,9.0,0.07
1149,2011-07-26,95.0965542556019,1337.3900146484375,1338.510009765625,1329.5899658203125,1331.93994140625,1331.93994140625,4007050000.0,20.23,9.0,0.07
1150,2011-07-27,95.0965542556019,1331.9100341796875,1331.9100341796875,1303.489990234375,1304.8900146484375,1304.8900146484375,3479040000.0,22.98,9.0,0.07
1151,2011-07-28,95.0965542556019,1304.8399658203125,1316.3199462890625,1299.1600341796875,1300.6700439453125,1300.6700439453125,4951800000.0,23.74,9.0,0.07
1152,2011-07-29,95.0965542556019,1300.1199951171875,1304.1600341796875,1282.8599853515625,1292.280029296875,1292.280029296875,5061190000.0,25.25,9.0,0.07
1153,2011-08-01,95.396532738158,1292.5899658203125,1307.3800048828125,1274.72998046875,1286.93994140625,1286.93994140625,4967390000.0,23.66,9.0,0.1
1154,2011-08-02,95.396532738158,1286.56005859375,1286.56005859375,1254.030029296875,1254.050048828125,1254.050048828125,5206290000.0,24.79,9.0,0.1
1155,2011-08-03,95.396532738158,1254.25,1261.199951171875,1234.56005859375,1260.3399658203125,1260.3399658203125,6446940000.0,23.38,9.0,0.1
1156,2011-08-04,95.396532738158,1260.22998046875,1260.22998046875,1199.5400390625,1200.0699462890625,1200.0699462890625,4266530000.0,31.66,9.0,0.1
1157,2011-08-05,95.396532738158,1200.280029296875,1218.1099853515625,1168.0899658203125,1199.3800048828125,1199.3800048828125,5454590000.0,32.00,9.0,0.1
1158,2011-08-08,95.396532738158,1198.47998046875,1198.47998046875,1119.280029296875,1119.4599609375,1119.4599609375,2615150000.0,48.00,9.0,0.1
1159,2011-08-09,95.396532738158,1120.22998046875,1172.8800048828125,1101.5400390625,1172.530029296875,1172.530029296875,2366660000.0,35.06,9.0,0.1
1160,2011-08-10,95.396532738158,1171.77001953125,1171.77001953125,1118.010009765625,1120.760009765625,1120.760009765625,5018070000.0,42.99,9.0,0.1
1161,2011-08-11,95.396532738158,1121.300048828125,1186.2900390625,1121.300048828125,1172.6400146484375,1172.6400146484375,3685050000.0,39.00,9.0,0.1
1162,2011-08-12,95.396532738158,1172.8699951171875,1189.0400390625,1170.739990234375,1178.81005859375,1178.81005859375,5640380000.0,36.36,9.0,0.1
1163,2011-08-15,95.396532738158,1178.8599853515625,1204.489990234375,1178.8599853515625,1204.489990234375,1204.489990234375,4272850000.0,31.87,9.0,0.1
1164,2011-08-16,95.396532738158,1204.219970703125,1204.219970703125,1180.530029296875,1192.760009765625,1192.760009765625,5071600000.0,32.85,9.0,0.1
1165,2011-08-17,95.396532738158,1192.8900146484375,1208.469970703125,1184.3599853515625,1193.8900146484375,1193.8900146484375,4388340000.0,31.58,9.0,0.1
1166,2011-08-18,95.396532738158,1189.6199951171875,1189.6199951171875,1131.030029296875,1140.6500244140625,1140.6500244140625,3234810000.0,42.67,9.0,0.1
1167,2011-08-19,95.396532738158,1140.469970703125,1154.5400390625,1122.050048828125,1123.530029296875,1123.530029296875,5167560000.0,43.05,9.0,0.1
1168,2011-08-22,95.396532738158,1123.550048828125,1145.489990234375,1121.0899658203125,1123.8199462890625,1123.8199462890625,5436260000.0,42.44,9.0,0.1
1169,2011-08-23,95.396532738158,1124.3599853515625,1162.3499755859375,1124.3599853515625,1162.3499755859375,1162.3499755859375,5013170000.0,36.27,9.0,0.1
1170,2011-08-24,95.396532738158,1162.1600341796875,1178.56005859375,1156.300048828125,1177.5999755859375,1177.5999755859375,5315310000.0,35.90,9.0,0.1
1171,2011-08-25,95.396532738158,1176.68994140625,1190.6800537109375,1155.469970703125,1159.27001953125,1159.27001953125,5748420000.0,39.76,9.0,0.1
1172,2011-08-26,95.396532738158,1158.8499755859375,1181.22998046875,1135.9100341796875,1176.800048828125,1176.800048828125,5035320000.0,35.59,9.0,0.1
1173,2011-08-29,95.396532738158,1177.9100341796875,1210.280029296875,1177.9100341796875,1210.0799560546875,1210.0799560546875,4228070000.0,32.28,9.0,0.1
1174,2011-08-30,95.396532738158,1209.760009765625,1220.0999755859375,1195.77001953125,1212.9200439453125,1212.9200439453125,4572570000.0,32.89,9.0,0.1
1175,2011-08-31,95.396532738158,1213.0,1230.7099609375,1209.3499755859375,1218.8900146484375,1218.8900146484375,5267840000.0,31.62,9.0,0.1
1176,2011-09-01,95.6036908744942,1219.1199951171875,1229.2900390625,1203.8499755859375,1204.4200439453125,1204.4200439453125,4780410000.0,31.82,9.0,0.08
1177,2011-09-02,95.6036908744942,1203.9000244140625,1203.9000244140625,1170.56005859375,1173.969970703125,1173.969970703125,4401740000.0,33.92,9.0,0.08
1178,2011-09-06,95.6036908744942,1173.969970703125,1173.969970703125,1140.1300048828125,1165.239990234375,1165.239990234375,5103980000.0,37.00,9.0,0.08
1179,2011-09-07,95.6036908744942,1165.8499755859375,1198.6199951171875,1165.8499755859375,1198.6199951171875,1198.6199951171875,4441040000.0,33.38,9.0,0.08
1180,2011-09-08,95.6036908744942,1197.97998046875,1204.4000244140625,1183.3399658203125,1185.9000244140625,1185.9000244140625,4465170000.0,34.32,9.0,0.08
1181,2011-09-09,95.6036908744942,1185.3699951171875,1185.3699951171875,1148.3699951171875,1154.22998046875,1154.22998046875,4586370000.0,38.52,9.0,0.08
1182,2011-09-12,95.6036908744942,1153.5,1162.52001953125,1136.0699462890625,1162.27001953125,1162.27001953125,5168550000.0,38.59,9.0,0.08
1183,2011-09-13,95.6036908744942,1162.5899658203125,1176.4100341796875,1157.43994140625,1172.8699951171875,1172.8699951171875,4681370000.0,36.91,9.0,0.08
1184,2011-09-14,95.6036908744942,1173.3199462890625,1202.3800048828125,1162.72998046875,1188.6800537109375,1188.6800537109375,4986740000.0,34.60,9.0,0.08
1185,2011-09-15,95.6036908744942,1189.43994140625,1209.1099853515625,1189.43994140625,1209.1099853515625,1209.1099853515625,4479730000.0,31.97,9.0,0.08
1186,2011-09-16,95.6036908744942,1209.2099609375,1220.06005859375,1204.4599609375,1216.010009765625,1216.010009765625,5248890000.0,30.98,9.0,0.08
1187,2011-09-19,95.6036908744942,1214.989990234375,1214.989990234375,1188.3599853515625,1204.0899658203125,1204.0899658203125,4254190000.0,32.73,9.0,0.08
1188,2011-09-20,95.6036908744942,1204.5,1220.3900146484375,1201.2900390625,1202.0899658203125,1202.0899658203125,4315610000.0,32.86,9.0,0.08
1189,2011-09-21,95.6036908744942,1203.6300048828125,1206.300048828125,1166.2099609375,1166.760009765625,1166.760009765625,4728550000.0,37.32,9.0,0.08
1190,2011-09-22,95.6036908744942,1164.550048828125,1164.550048828125,1114.219970703125,1129.56005859375,1129.56005859375,6703140000.0,41.35,9.0,0.08
1191,2011-09-23,95.6036908744942,1128.8199462890625,1141.719970703125,1121.3599853515625,1136.4300537109375,1136.4300537109375,5639930000.0,41.25,9.0,0.08
1192,2011-09-26,95.6036908744942,1136.9100341796875,1164.18994140625,1131.0699462890625,1162.949951171875,1162.949951171875,4762830000.0,39.02,9.0,0.08
1193,2011-09-27,95.6036908744942,1163.3199462890625,1195.8599853515625,1163.3199462890625,1175.3800048828125,1175.3800048828125,5548130000.0,37.71,9.0,0.08
1194,2011-09-28,95.6036908744942,1175.3900146484375,1184.7099609375,1150.4000244140625,1151.06005859375,1151.06005859375,4787920000.0,41.08,9.0,0.08
1195,2011-09-29,95.6036908744942,1151.739990234375,1175.8699951171875,1139.9300537109375,1160.4000244140625,1160.4000244140625,5285740000.0,38.84,9.0,0.08
1196,2011-09-30,95.6036908744942,1159.9300537109375,1159.9300537109375,1131.3399658203125,1131.4200439453125,1131.4200439453125,4416790000.0,42.96,9.0,0.08
1197,2011-10-03,95.6682432061835,1131.2099609375,1138.989990234375,1098.9200439453125,1099.22998046875,1099.22998046875,5670340000.0,45.45,8.8,0.07
1198,2011-10-04,95.6682432061835,1097.4200439453125,1125.1199951171875,1074.77001953125,1123.949951171875,1123.949951171875,3714670000.0,40.82,8.8,0.07
1199,2011-10-05,95.6682432061835,1124.030029296875,1146.0699462890625,1115.6800537109375,1144.030029296875,1144.030029296875,2510620000.0,37.81,8.8,0.07
1200,2011-10-06,95.6682432061835,1144.1099853515625,1165.550048828125,1134.949951171875,1164.969970703125,1164.969970703125,5098330000.0,36.27,8.8,0.07
1201,2011-10-07,95.6682432061835,1165.030029296875,1171.4000244140625,1150.260009765625,1155.4599609375,1155.4599609375,5580380000.0,36.20,8.8,0.07
1202,2011-10-10,95.6682432061835,1158.1500244140625,1194.9100341796875,1158.1500244140625,1194.8900146484375,1194.8900146484375,4446800000.0,33.02,8.8,0.07
1203,2011-10-11,95.6682432061835,1194.5999755859375,1199.239990234375,1187.300048828125,1195.5400390625,1195.5400390625,4424500000.0,32.86,8.8,0.07
1204,2011-10-12,95.6682432061835,1196.18994140625,1220.25,1196.18994140625,1207.25,1207.25,5355360000.0,31.26,8.8,0.07
1205,2011-10-13,95.6682432061835,1206.9599609375,1207.4599609375,1190.5799560546875,1203.6600341796875,1203.6600341796875,4436270000.0,30.70,8.8,0.07
1206,2011-10-14,95.6682432061835,1205.6500244140625,1224.6099853515625,1205.6500244140625,1224.5799560546875,1224.5799560546875,4116690000.0,28.24,8.8,0.07
1207,2011-10-17,95.6682432061835,1224.469970703125,1224.469970703125,1198.550048828125,1200.8599853515625,1200.8599853515625,4300700000.0,33.39,8.8,0.07
1208,2011-10-18,95.6682432061835,1200.75,1233.0999755859375,1191.47998046875,1225.3800048828125,1225.3800048828125,4840170000.0,31.56,8.8,0.07
1209,2011-10-19,95.6682432061835,1223.4599609375,1229.6400146484375,1206.31005859375,1209.8800048828125,1209.8800048828125,4846390000.0,34.44,8.8,0.07
1210,2011-10-20,95.6682432061835,1209.9200439453125,1219.530029296875,1197.3399658203125,1215.3900146484375,1215.3900146484375,4870290000.0,34.78,8.8,0.07
1211,2011-10-21,95.6682432061835,1215.3900146484375,1239.030029296875,1215.3900146484375,1238.25,1238.25,4980770000.0,31.32,8.8,0.07
1212,2011-10-24,95.6682432061835,1238.719970703125,1256.550048828125,1238.719970703125,1254.18994140625,1254.18994140625,4309380000.0,29.26,8.8,0.07
1213,2011-10-25,95.6682432061835,1254.18994140625,1254.18994140625,1226.7900390625,1229.050048828125,1229.050048828125,4473970000.0,32.22,8.8,0.07
1214,2011-10-26,95.6682432061835,1229.1700439453125,1246.280029296875,1221.06005859375,1242.0,1242.0,4873530000.0,29.86,8.8,0.07
1215,2011-10-27,95.6682432061835,1243.969970703125,1292.6600341796875,1243.969970703125,1284.5899658203125,1284.5899658203125,6367610000.0,25.46,8.8,0.07
1216,2011-10-28,95.6682432061835,1284.3900146484375,1287.0799560546875,1277.010009765625,1285.0899658203125,1285.0899658203125,4536690000.0,24.53,8.8,0.07
1217,2011-10-31,95.6682432061835,1284.9599609375,1284.9599609375,1253.1600341796875,1253.300048828125,1253.300048828125,4310210000.0,29.96,8.8,0.07
1218,2011-11-01,95.8450237746659,1251.0,1251.0,1215.4200439453125,1218.280029296875,1218.280029296875,5645540000.0,34.77,8.6,0.08
1219,2011-11-02,95.8450237746659,1219.6199951171875,1242.47998046875,1219.6199951171875,1237.9000244140625,1237.9000244140625,4110530000.0,32.74,8.6,0.08
1220,2011-11-03,95.8450237746659,1238.25,1263.2099609375,1234.81005859375,1261.1500244140625,1261.1500244140625,4849140000.0,30.50,8.6,0.08
1221,2011-11-04,95.8450237746659,1260.8199462890625,1260.8199462890625,1238.9200439453125,1253.22998046875,1253.22998046875,3830650000.0,30.16,8.6,0.08
1222,2011-11-07,95.8450237746659,1253.2099609375,1261.699951171875,1240.75,1261.1199951171875,1261.1199951171875,3429740000.0,29.85,8.6,0.08
1223,2011-11-08,95.8450237746659,1261.1199951171875,1277.550048828125,1254.989990234375,1275.9200439453125,1275.9200439453125,3908490000.0,27.48,8.6,0.08
1224,2011-11-09,95.8450237746659,1275.1800537109375,1275.1800537109375,1226.6400146484375,1229.0999755859375,1229.0999755859375,4659740000.0,36.16,8.6,0.08
1225,2011-11-10,95.8450237746659,1229.5899658203125,1246.219970703125,1227.699951171875,1239.699951171875,1239.699951171875,4002760000.0,32.81,8.6,0.08
1226,2011-11-11,95.8450237746659,1240.1199951171875,1266.97998046875,1240.1199951171875,1263.8499755859375,1263.8499755859375,3370180000.0,30.04,8.6,0.08
1227,2011-11-14,95.8450237746659,1263.8499755859375,1263.8499755859375,1246.6800537109375,1251.780029296875,1251.780029296875,3219680000.0,31.13,8.6,0.08
1228,2011-11-15,95.8450237746659,1251.699951171875,1264.25,1244.3399658203125,1257.81005859375,1257.81005859375,3599300000.0,31.22,8.6,0.08
1229,2011-11-16,95.8450237746659,1257.81005859375,1259.6099853515625,1235.6700439453125,1236.9100341796875,1236.9100341796875,4085010000.0,33.51,8.6,0.08
1230,2011-11-17,95.8450237746659,1236.56005859375,1237.72998046875,1209.4300537109375,1216.1300048828125,1216.1300048828125,4596450000.0,34.51,8.6,0.08
1231,2011-11-18,95.8450237746659,1216.18994140625,1223.510009765625,1211.3599853515625,1215.6500244140625,1215.6500244140625,3827610000.0,32.00,8.6,0.08
1232,2011-11-21,95.8450237746659,1215.6199951171875,1215.6199951171875,1183.1600341796875,1192.97998046875,1192.97998046875,4050070000.0,32.91,8.6,0.08
1233,2011-11-22,95.8450237746659,1192.97998046875,1196.81005859375,1181.6500244140625,1188.0400390625,1188.0400390625,3911710000.0,31.97,8.6,0.08
1234,2011-11-23,95.8450237746659,1187.47998046875,1187.47998046875,1161.7900390625,1161.7900390625,1161.7900390625,3798940000.0,33.98,8.6,0.08
1235,2011-11-25,95.8450237746659,1161.4100341796875,1172.6600341796875,1158.6600341796875,1158.6700439453125,1158.6700439453125,1664200000.0,34.47,8.6,0.08
1236,2011-11-28,95.8450237746659,1158.6700439453125,1197.3499755859375,1158.6700439453125,1192.550048828125,1192.550048828125,3920750000.0,32.13,8.6,0.08
1237,2011-11-29,95.8450237746659,1192.56005859375,1203.6700439453125,1191.800048828125,1195.18994140625,1195.18994140625,3992650000.0,30.64,8.6,0.08
1238,2011-11-30,95.8450237746659,1196.719970703125,1247.1099853515625,1196.719970703125,1246.9599609375,1246.9599609375,5801910000.0,27.80,8.6,0.08
1239,2011-12-01,95.8678069505563,1246.9100341796875,1251.0899658203125,1239.72998046875,1244.5799560546875,1244.5799560546875,3818680000.0,27.41,8.5,0.07
1240,2011-12-02,95.8678069505563,1246.030029296875,1260.0799560546875,1243.3499755859375,1244.280029296875,1244.280029296875,4144310000.0,27.52,8.5,0.07
1241,2011-12-05,95.8678069505563,1244.3299560546875,1266.72998046875,1244.3299560546875,1257.0799560546875,1257.0799560546875,4148060000.0,27.84,8.5,0.07
1242,2011-12-06,95.8678069505563,1257.18994140625,1266.030029296875,1253.030029296875,1258.469970703125,1258.469970703125,3734230000.0,28.13,8.5,0.07
1243,2011-12-07,95.8678069505563,1258.1400146484375,1267.06005859375,1244.800048828125,1261.010009765625,1261.010009765625,4160540000.0,28.67,8.5,0.07
1244,2011-12-08,95.8678069505563,1260.8699951171875,1260.8699951171875,1231.469970703125,1234.3499755859375,1234.3499755859375,4298370000.0,30.59,8.5,0.07
1245,2011-12-09,95.8678069505563,1234.47998046875,1258.25,1234.47998046875,1255.18994140625,1255.18994140625,3830610000.0,26.38,8.5,0.07
1246,2011-12-12,95.8678069505563,1255.050048828125,1255.050048828125,1227.25,1236.469970703125,1236.469970703125,3600570000.0,25.67,8.5,0.07
1247,2011-12-13,95.8678069505563,1236.8299560546875,1249.8599853515625,1219.4300537109375,1225.72998046875,1225.72998046875,4121570000.0,25.41,8.5,0.07
1248,2011-12-14,95.8678069505563,1225.72998046875,1225.72998046875,1209.469970703125,1211.8199462890625,1211.8199462890625,4298290000.0,26.04,8.5,0.07
1249,2011-12-15,95.8678069505563,1212.1199951171875,1225.5999755859375,1212.1199951171875,1215.75,1215.75,3810340000.0,25.11,8.5,0.07
1250,2011-12-16,95.8678069505563,1216.0899658203125,1231.0400390625,1215.199951171875,1219.6600341796875,1219.6600341796875,5345800000.0,24.29,8.5,0.07
1251,2011-12-19,95.8678069505563,1219.739990234375,1224.5699462890625,1202.3699951171875,1205.3499755859375,1205.3499755859375,3659820000.0,24.92,8.5,0.07
1252,2011-12-20,95.8678069505563,1205.719970703125,1242.8199462890625,1205.719970703125,1241.300048828125,1241.300048828125,4055590000.0,23.22,8.5,0.07
1253,2011-12-21,95.8678069505563,1241.25,1245.0899658203125,1229.510009765625,1243.719970703125,1243.719970703125,2959020000.0,21.43,8.5,0.07
1254,2011-12-22,95.8678069505563,1243.719970703125,1255.219970703125,1243.719970703125,1254.0,1254.0,3492250000.0,21.16,8.5,0.07
1255,2011-12-23,95.8678069505563,1254.0,1265.4200439453125,1254.0,1265.3299560546875,1265.3299560546875,2233830000.0,20.73,8.5,0.07
1256,2011-12-27,95.8678069505563,1265.02001953125,1269.3699951171875,1262.300048828125,1265.4300537109375,1265.4300537109375,2130590000.0,21.91,8.5,0.07
1257,2011-12-28,95.8678069505563,1265.3800048828125,1265.8499755859375,1248.6400146484375,1249.6400146484375,1249.6400146484375,2349980000.0,23.52,8.5,0.07
1258,2011-12-29,95.8678069505563,1249.75,1263.5400390625,1249.75,1263.02001953125,1263.02001953125,2278130000.0,22.65,8.5,0.07
1259,2011-12-30,95.8678069505563,1262.8199462890625,1264.1199951171875,1257.4599609375,1257.5999755859375,1257.5999755859375,2271850000.0,23.40,8.5,0.07
1260,2012-01-03,96.1289696519659,1258.8599853515625,1284.6199951171875,1258.8599853515625,1277.06005859375,1277.06005859375,3943710000.0,22.97,8.3,0.08
1261,2012-01-04,96.1289696519659,1277.030029296875,1278.72998046875,1268.0999755859375,1277.300048828125,1277.300048828125,3592580000.0,22.22,8.3,0.08
1262,2012-01-05,96.1289696519659,1277.300048828125,1283.050048828125,1265.260009765625,1281.06005859375,1281.06005859375,4315950000.0,21.48,8.3,0.08
1263,2012-01-06,96.1289696519659,1280.9300537109375,1281.8399658203125,1273.3399658203125,1277.81005859375,1277.81005859375,3656830000.0,20.63,8.3,0.08
1264,2012-01-09,96.1289696519659,1277.8299560546875,1281.989990234375,1274.550048828125,1280.699951171875,1280.699951171875,3371600000.0,21.07,8.3,0.08
1265,2012-01-10,96.1289696519659,1280.77001953125,1296.4599609375,1280.77001953125,1292.0799560546875,1292.0799560546875,4221960000.0,20.69,8.3,0.08
1266,2012-01-11,96.1289696519659,1292.02001953125,1293.800048828125,1285.4100341796875,1292.47998046875,1292.47998046875,3968120000.0,21.05,8.3,0.08
1267,2012-01-12,96.1289696519659,1292.47998046875,1296.8199462890625,1285.77001953125,1295.5,1295.5,4019890000.0,20.47,8.3,0.08
1268,2012-01-13,96.1289696519659,1294.8199462890625,1294.8199462890625,1277.5799560546875,1289.0899658203125,1289.0899658203125,3692370000.0,20.91,8.3,0.08
1269,2012-01-17,96.1289696519659,1290.219970703125,1303.0,1290.219970703125,1293.6700439453125,1293.6700439453125,4010490000.0,22.20,8.3,0.08
1270,2012-01-18,96.1289696519659,1293.6500244140625,1308.1099853515625,1290.989990234375,1308.0400390625,1308.0400390625,4096160000.0,20.89,8.3,0.08
1271,2012-01-19,96.1289696519659,1308.0699462890625,1315.489990234375,1308.0699462890625,1314.5,1314.5,4465890000.0,19.87,8.3,0.08
1272,2012-01-20,96.1289696519659,1314.489990234375,1315.3800048828125,1309.1700439453125,1315.3800048828125,1315.3800048828125,3912620000.0,18.28,8.3,0.08
1273,2012-01-23,96.1289696519659,1315.2900390625,1322.280029296875,1309.8900146484375,1316.0,1316.0,3770910000.0,18.67,8.3,0.08
1274,2012-01-24,96.1289696519659,1315.9599609375,1315.9599609375,1306.06005859375,1314.6500244140625,1314.6500244140625,3693560000.0,18.91,8.3,0.08
1275,2012-01-25,96.1289696519659,1314.4000244140625,1328.300048828125,1307.6500244140625,1326.06005859375,1326.06005859375,4410910000.0,18.31,8.3,0.08
1276,2012-01-26,96.1289696519659,1326.280029296875,1333.469970703125,1313.5999755859375,1318.4300537109375,1318.4300537109375,4522070000.0,18.57,8.3,0.08
1277,2012-01-27,96.1289696519659,1318.25,1320.06005859375,1311.719970703125,1316.3299560546875,1316.3299560546875,4007380000.0,18.53,8.3,0.08
1278,2012-01-30,96.1289696519659,1316.1600341796875,1316.1600341796875,1300.489990234375,1313.010009765625,1313.010009765625,3659010000.0,19.40,8.3,0.08
1279,2012-01-31,96.1289696519659,1313.530029296875,1321.4100341796875,1306.68994140625,1312.4100341796875,1312.4100341796875,4235550000.0,19.44,8.3,0.08
1280,2012-02-01,96.3344401456436,1312.449951171875,1330.52001953125,1312.449951171875,1324.0899658203125,1324.0899658203125,4504360000.0,18.55,8.3,0.1
1281,2012-02-02,96.3344401456436,1324.239990234375,1329.18994140625,1321.5699462890625,1325.5400390625,1325.5400390625,4120920000.0,17.98,8.3,0.1
